Game_id,Day,Home_ID,Away_ID,Home_pts,Away_pts,Spread,Home_oreb,Away_oreb,Home_FGPct,Away_FGPct,Home_3Pct,Away_3Pct,Home_Steals,Away_Steals,Home_TPG,Away_TPG,Home_TSG,Away_TSG,Home_TOG,Away_TOG,Home_PPG,Away_PPG,Home_SPG,Away_STG,Home_OPG,Away_OPG
22200559,77,1610612757,1610612765,135,106,29,6,9,0.571,0.415,0.451612903,0.333333333,16,8,3931,4357,225,265,379,443,112.3421053,108.2972973,7.657894737,9.27027027,9.394736842,12.05405405
22200551,77,1610612766,1610612747,115,121,-6,8,9,0.452,0.484,0.34375,0.333333333,8,6,4118,4175,288,235,474,337,109.1944444,108.925,6.25,6.625,10.52777778,11.075
22200562,78,1610612760,1610612738,150,117,33,9,11,0.592,0.455,0.5,0.3,14,4,4147,4389,289,249,419,341,108.3684211,112.8378378,7.578947368,6.351351351,12.47368421,9.108108108
22200563,78,1610612762,1610612758,115,117,-2,12,7,0.432,0.535,0.295454545,0.28125,9,7,4573,233,275,14,460,21,112.0810811,115.5,7.810810811,6.552631579,11.32432432,8.973684211
22200561,78,1610612749,1610612764,123,113,10,15,14,0.48,0.433,0.275,0.296296296,8,9,4048,4260,239,262,441,348,114.325,6.472222222,6.875,0.388888889,11.5,0.583333333
22200572,79,1610612740,1610612745,119,108,11,15,12,0.461,0.443,0.368421053,0.315789474,6,10,4345,4045,321,278,430,491,109.4054054,109.2307692,6.459459459,6.717948718,11.91891892,8.923076923
22200570,79,1610612741,1610612751,121,112,9,6,5,0.531,0.462,0.4,0.324324324,7,9,4229,4112,284,239,358,397,114.3421053,106.4473684,8.447368421,7.315789474,11.31578947,12.92105263
22200574,79,1610612747,1610612748,112,109,3,9,14,0.494,0.453,0.296296296,0.275862069,10,9,4296,4143,241,316,346,362,111.2894737,108.2105263,7.473684211,6.289473684,9.421052632,10.44736842
22200567,79,1610612755,1610612754,129,126,3,14,13,0.49,0.474,0.388888889,0.361111111,4,7,4037,4391,301,295,293,372,113.0526316,106.2307692,6.342105263,8.102564103,9.105263158,9.282051282
22200565,79,1610612739,1610612756,90,88,2,7,8,0.39,0.395,0.305555556,0.357142857,9,8,4261,4340,245,269,371,458,109.1081081,112.5897436,8.135135135,7.564102564,7.918918919,9.538461538
22200571,79,1610612750,1610612757,113,106,7,8,12,0.513,0.44,0.375,0.310344828,8,8,4237,4066,304,241,342,385,109.2564103,111.2820513,6.282051282,6.897435897,9.512820513,11.74358974
22200575,79,1610612758,1610612737,117,120,-3,10,7,0.466,0.536,0.4,0.333333333,9,9,350,4264,21,260,28,403,108.6410256,109.8918919,7.794871795,6.513513514,8.769230769,10.40540541
22200568,79,1610612752,1610612759,117,114,3,14,9,0.479,0.5,0.322580645,0.392857143,7,5,4337,4130,254,262,490,446,9.459459459,112.2105263,0.567567568,6.842105263,0.756756757,10.60526316
22200566,79,1610612753,1610612760,126,115,11,13,9,0.519,0.404,0.393939394,0.405405405,6,9,4061,4297,247,303,374,428,111.2051282,108.6842105,6.512820513,6.894736842,12.56410256,11.73684211
22200569,79,1610612761,1610612749,101,104,-3,14,13,0.328,0.398,0.195652174,0.333333333,10,4,4121,4171,348,247,458,456,106.8684211,113.0789474,6.5,7.973684211,9.842105263,11.26315789
22200573,79,1610612744,1610612765,119,122,-3,9,11,0.517,0.489,0.375,0.444444444,3,9,4450,4463,256,273,380,452,108.4473684,109.7631579,9.157894737,6.5,12.05263158,12
22200564,79,1610612766,1610612763,107,131,-24,10,11,0.404,0.5,0.289473684,0.3,11,10,4233,4156,296,277,482,482,114.1025641,108.8536585,6.564102564,6.658536585,9.743589744,11.02439024
22200577,80,1610612742,1610612738,95,124,-29,11,10,0.378,0.488,0.21875,0.372093023,4,6,4278,4506,272,253,296,352,108.5384615,112.3243243,7.58974359,7.486486486,12.35897436,13.02702703
22200579,80,1610612743,1610612746,122,91,31,10,8,0.506,0.374,0.388888889,0.135135135,6,7,4308,4270,266,254,370,373,109.6923077,115.5384615,6.974358974,6.487179487,7.58974359,9.025641026
22200578,80,1610612745,1610612762,114,131,-17,14,9,0.413,0.495,0.357142857,0.395833333,4,10,4153,4688,288,284,503,472,113.3684211,106.75,7,6.35,9.736842105,9.325
22200576,80,1610612753,1610612763,115,123,-8,7,9,0.464,0.522,0.305555556,0.333333333,6,5,4187,4287,253,287,387,493,106.4871795,114.3414634,7.384615385,6.926829268,12.8974359,11.51219512
22200588,81,1610612743,1610612739,121,108,13,13,18,0.531,0.455,0.485714286,0.384615385,5,7,4430,4351,272,254,380,378,107.3589744,112.8157895,6.487179487,7.552631579,9.923076923,12.97368421
22200590,81,1610612747,1610612737,130,114,16,7,7,0.548,0.458,0.457142857,0.290322581,6,8,4408,4384,251,269,355,410,113.5897436,108.775,6.974358974,6.35,9.743589744,9.45
22200587,81,1610612750,1610612746,128,115,13,10,18,0.568,0.44,0.371428571,0.36,4,13,4350,4361,312,261,350,381,113.025641,112.4102564,6.435897436,6.897435897,9.102564103,10.51282051
22200586,81,1610612740,1610612751,102,108,-6,14,10,0.398,0.435,0.413793103,0.454545455,7,8,4464,4224,327,248,445,402,108.75,106.3658537,7.8,6.365853659,8.75,9.292682927
22200581,81,1610612755,1610612741,112,126,-14,12,8,0.435,0.571,0.43902439,0.588235294,6,3,4166,4350,305,291,307,363,114.4615385,108.3076923,8.384615385,6.358974359,11.41025641,10.30769231
22200589,81,1610612756,1610612748,96,104,-8,8,5,0.415,0.423,0.260869565,0.315789474,5,10,4428,4252,277,325,466,376,109.6315789,111.5384615,8.026315789,7.461538462,8.078947368,9.307692308
22200580,81,1610612754,1610612757,108,99,9,4,12,0.452,0.404,0.28,0.272727273,11,5,4517,4172,302,249,385,397,110.7,106.3,6.925,8.125,11.65,9.4
22200582,81,1610612761,1610612752,108,112,-4,12,13,0.422,0.47,0.344827586,0.432432432,7,3,4222,4454,358,261,472,504,112.925,109.7894737,7.55,6.552631579,9.625,10.44736842
22200584,81,1610612760,1610612764,127,110,17,11,11,0.51,0.481,0.459459459,0.291666667,9,6,4412,4373,312,271,437,362,108.2564103,111.35,9.179487179,6.525,12.1025641,12.6
22200585,81,1610612759,1610612765,121,109,12,7,15,0.556,0.473,0.375,0.35483871,8,11,4244,4585,267,282,455,463,113.1282051,109.325,8,6.775,11.20512821,9.05
22200583,81,1610612749,1610612766,109,138,-29,12,13,0.44,0.52,0.416666667,0.416666667,5,11,4275,4340,251,307,469,492,108.8205128,109.1666667,6.846153846,6.714285714,11.66666667,11.02380952
22200593,82,1610612742,1610612740,127,117,10,5,15,0.568,0.479,0.448275862,0.172413793,5,14,4373,4566,276,334,307,459,109.6153846,108.5,6.435897436,7.675,12.02564103,12.3
22200594,82,1610612744,1610612753,101,115,-14,11,7,0.375,0.506,0.310344828,0.40625,7,12,4569,4302,259,259,389,394,109.325,114.15,6.9,8.35,7.675,11.475
22200595,82,1610612758,1610612747,134,136,-2,13,10,0.523,0.61,0.4375,0.428571429,5,4,4384,4538,269,257,410,362,114.225,107.55,6.475,6.475,9.725,9.85
22200591,82,1610612759,1610612738,116,121,-5,12,8,0.49,0.495,0.28,0.441176471,6,6,4365,4630,275,259,462,362,115.3684211,113.45,7.078947368,6.425,10.78947368,9.05
22200592,82,1610612741,1610612762,126,118,8,7,7,0.53,0.495,0.464285714,0.292682927,4,6,4476,4819,294,294,358,481,109.125,115.75,6.875,6.475,11.55,9.05
22200604,83,1610612746,1610612737,108,112,-4,21,7,0.389,0.494,0.333333333,0.307692308,6,7,4476,4498,274,277,399,417,111.9,114.7380952,7.35,7,8.95,11.45238095
22200601,83,1610612745,1610612750,96,104,-8,12,9,0.427,0.475,0.305555556,0.357142857,8,8,4267,4478,292,316,517,360,106.5714286,112.45,6.523809524,6.925,9.5,10.425
22200599,83,1610612748,1610612751,101,102,-1,16,6,0.413,0.513,0.371428571,0.363636364,8,8,4356,4332,335,335,381,412,106.675,109.2195122,7.3,7.707317073,12.925,8.780487805
22200603,83,1610612756,1610612739,98,112,-14,6,3,0.44,0.577,0.538461538,0.379310345,7,8,4524,4459,282,261,474,396,106.2439024,108.3,8.170731707,8.375,9.292682927,10.3
22200602,83,1610612760,1610612742,120,109,11,12,8,0.484,0.425,0.428571429,0.358974359,5,3,4539,4500,321,281,448,312,110.3414634,108.7560976,6.87804878,6.365853659,11.56097561,9.658536585
22200597,83,1610612761,1610612757,117,105,12,13,10,0.44,0.447,0.387096774,0.3,12,5,4330,4271,365,254,484,409,113.475,109.7560976,8.025,6.853658537,11.2,7.609756098
22200600,83,1610612763,1610612762,123,118,5,13,8,0.451,0.511,0.394736842,0.3125,16,7,4410,4937,292,300,502,488,108.25,109.5128205,9.125,6.512820513,12.1,10.48717949
22200596,83,1610612765,1610612755,111,123,-12,10,14,0.506,0.489,0.347826087,0.297297297,9,12,4694,4278,293,311,478,319,113.0769231,114.8139535,7.487179487,6.976744186,12.87179487,11.34883721
22200598,83,1610612754,1610612766,116,111,5,8,13,0.437,0.432,0.342105263,0.333333333,14,8,4625,4478,313,318,389,505,109.1627907,109.6923077,6.813953488,7.974358974,11.11627907,8.179487179
22200606,84,1610612738,1610612741,107,99,8,9,6,0.437,0.453,0.268292683,0.342857143,2,6,4751,4602,265,298,370,365,112.804878,109.2195122,7.634146341,7.756097561,9.487804878,12.31707317
22200609,84,1610612743,1610612747,122,109,13,14,11,0.465,0.441,0.357142857,0.285714286,7,12,4551,4674,277,261,393,372,115.8780488,112.2439024,6.463414634,7.268292683,9.024390244,8.902439024
22200607,84,1610612752,1610612749,107,111,-4,18,12,0.38,0.438,0.268292683,0.387755102,8,3,4566,4384,264,312,517,504,113.775,114,6.925,6.365853659,9.825,9.073170732
22200610,84,1610612758,1610612753,136,111,25,11,9,0.536,0.456,0.5,0.318181818,4,7,4674,4417,261,271,372,401,111.3658537,109.6,6.43902439,7.8,12.6097561,12.6
22200608,84,1610612763,1610612759,121,113,8,11,12,0.495,0.454,0.423076923,0.34375,9,8,4533,4481,308,281,515,474,119.8461538,107.7317073,6.692307692,6.609756098,9.538461538,9.780487805
22200605,84,1610612764,1610612740,112,132,-20,7,12,0.512,0.527,0.411764706,0.384615385,5,9,4483,4683,277,348,373,474,113.325,109.2926829,7.7,6.853658537,12.875,11.56097561
22200617,85,1610612746,1610612742,113,101,12,12,3,0.453,0.435,0.387096774,0.315789474,7,5,4584,4609,280,284,420,320,109.3414634,114.2195122,6.756097561,8.487804878,9.097560976,11.56097561
22200615,85,1610612744,1610612756,113,125,-12,16,19,0.385,0.456,0.375,0.451612903,13,5,4670,4622,266,289,400,480,106.6046512,109.7380952,6.511627907,6.761904762,9.76744186,7.619047619
22200616,85,1610612757,1610612753,106,109,-3,13,6,0.483,0.513,0.171428571,0.375,10,10,4376,4528,259,278,419,410,113.902439,110.047619,6.487804878,6.880952381,9.756097561,11.42857143
22200611,85,1610612748,1610612760,112,111,1,13,14,0.392,0.484,0.303030303,0.257142857,10,8,4457,4659,343,326,397,460,109.4,107.8095238,6.475,6.619047619,10.475,9.761904762
22200614,85,1610612762,1610612739,116,114,2,15,7,0.437,0.467,0.277777778,0.27027027,3,7,5055,4571,307,269,496,399,106.1190476,113.6341463,8.166666667,7.951219512,9.452380952,11.2195122
22200612,85,1610612755,1610612765,147,116,31,10,3,0.607,0.404,0.35483871,0.358974359,7,9,4401,4805,323,302,333,488,114.8863636,108.8333333,6.977272727,6.404761905,11.27272727,9.5
22200613,85,1610612761,1610612766,132,120,12,18,6,0.495,0.547,0.454545455,0.428571429,4,6,4447,4589,377,326,497,518,110.025,109.2045455,8.075,6.863636364,8.325,11.09090909
22200621,86,1610612738,1610612740,125,114,11,11,4,0.484,0.517,0.340909091,0.366666667,7,5,4858,4815,267,357,379,486,108.4634146,109.2619048,9.195121951,7.761904762,12.12195122,12.33333333
22200620,86,1610612737,1610612749,105,114,-9,6,14,0.448,0.459,0.366666667,0.375,5,6,4610,4495,284,259,424,493,115.6666667,114.6428571,6.357142857,8.5,9.023809524,11.57142857
22200622,86,1610612752,1610612754,119,113,6,12,8,0.452,0.478,0.357142857,0.307692308,9,8,4673,4741,272,327,535,397,112.4390244,109.6341463,6.926829268,6.317073171,10.34146341,12.02439024
22200624,86,1610612743,1610612756,126,97,29,7,15,0.565,0.433,0.441176471,0.28125,9,4,4673,4747,284,294,407,499,111.2619048,112.8809524,6.476190476,7.785714286,12.73809524,9.452380952
22200625,86,1610612758,1610612745,135,115,20,9,8,0.479,0.458,0.395833333,0.390243902,4,7,4528,4363,278,300,410,529,113.9756098,110.3953488,6.926829268,6.837209302,9.926829268,11.60465116
22200623,86,1610612763,1610612759,135,129,6,17,17,0.515,0.467,0.636363636,0.323529412,6,7,4654,4594,317,289,526,486,113.2,106.4146341,6.95,7.317073171,10.25,12.90243902
22200619,86,1610612764,1610612741,100,97,3,12,8,0.463,0.466,0.304347826,0.310344828,5,7,4595,4701,282,304,380,374,113.5121951,109.3809524,7.731707317,6.880952381,12.82926829,11.57142857
22200618,86,1610612765,1610612750,135,118,17,7,13,0.6,0.489,0.53125,0.484848485,10,7,4921,4582,311,324,491,369,109.4047619,111.9285714,6.714285714,7.238095238,9.047619048,8.904761905
22200630,87,1610612747,1610612742,115,119,-4,14,3,0.393,0.5,0.243902439,0.333333333,7,4,4783,4710,273,289,383,323,109.3555556,109.0952381,6.911111111,7.714285714,10.91111111,8.785714286
22200627,87,1610612751,1610612738,98,109,-11,4,12,0.452,0.477,0.382352941,0.333333333,8,4,4434,4983,264,274,418,390,113.8809524,109.5348837,6.5,6.720930233,9.119047619,7.511627907
22200628,87,1610612748,1610612749,108,102,6,18,8,0.442,0.402,0.264705882,0.385964912,8,10,4569,4609,353,265,410,507,108.1463415,115.8837209,6.43902439,6.372093023,10.19512195,9.069767442
22200631,87,1610612757,1610612739,113,119,-6,5,12,0.513,0.494,0.333333333,0.318181818,6,6,4482,4685,269,276,432,406,106.255814,109.7380952,8.209302326,6.30952381,9.534883721,12.07142857
22200626,87,1610612755,1610612760,114,133,-19,9,5,0.443,0.512,0.305555556,0.424242424,4,7,4548,4770,330,334,343,474,109.3170732,108.9534884,6.56097561,6.418604651,10.53658537,9.441860465
22200629,87,1610612761,1610612766,124,114,10,8,9,0.518,0.532,0.357142857,0.393939394,15,6,4579,4709,381,332,515,524,110.9268293,113.5714286,8.048780488,7.952380952,8.365853659,11.28571429
22200639,88,1610612746,1610612743,103,115,-12,11,10,0.471,0.5,0.344827586,0.424242424,6,7,4697,4799,287,293,432,414,109.0238095,109.5116279,9.071428571,7.720930233,12.26190476,12.18604651
22200633,88,1610612754,1610612737,111,113,-2,19,14,0.396,0.436,0.233333333,0.484848485,8,6,4854,4715,335,289,405,430,106.75,114.2619048,6.522727273,6.976190476,9.818181818,9.857142857
22200637,88,1610612750,1610612756,121,116,5,4,9,0.522,0.477,0.357142857,0.608695652,13,10,4700,4844,331,298,382,514,112.8837209,112.2619048,7.790697674,6.880952381,9.418604651,10.23809524
22200640,88,1610612758,1610612745,139,114,25,14,12,0.547,0.473,0.5,0.324324324,10,10,4478,4478,307,307,537,537,109.3023256,110.0909091,7.697674419,6.772727273,8.88372093,11.68181818
22200635,88,1610612759,1610612744,113,144,-31,7,12,0.455,0.545,0.363636364,0.375,6,9,4723,4783,296,279,503,416,109.2195122,106.6190476,7.487804878,7.30952381,13.09756098,12.78571429
22200636,88,1610612741,1610612760,110,124,-14,10,12,0.447,0.511,0.315789474,0.333333333,7,12,4798,4903,311,341,382,479,109.8372093,113.8809524,6.88372093,6.642857143,11.69767442,9.904761905
22200638,88,1610612762,1610612753,112,108,4,17,11,0.434,0.438,0.314285714,0.388888889,9,13,5171,4637,310,288,511,416,111.5813953,114.0232558,7.23255814,7.930232558,8.88372093,11.13953488
22200634,88,1610612764,1610612752,108,112,-4,12,14,0.387,0.446,0.30952381,0.275862069,3,3,4695,4792,287,281,392,547,114.9111111,107.8372093,6.888888889,6.697674419,11.35555556,9.674418605
22200632,88,1610612765,1610612740,110,116,-6,7,8,0.478,0.488,0.233333333,0.35483871,7,7,5056,4929,321,362,498,490,109.1860465,111.4418605,6.674418605,6.534883721,9.11627907,12.72093023
22200645,89,1610612750,1610612739,110,102,8,4,8,0.563,0.487,0.321428571,0.285714286,10,5,4821,4804,344,282,386,418,109.9130435,114.627907,6.97826087,8.418604651,10.82608696,11.39534884
22200641,89,1610612748,1610612749,111,95,16,13,7,0.517,0.405,0.5,0.395833333,9,7,4677,4711,361,275,428,515,109.5681818,109.1818182,7.818181818,6.409090909,8.772727273,9.5
22200647,89,1610612757,1610612742,136,119,17,10,2,0.557,0.524,0.414634146,0.47826087,7,4,4595,4829,275,293,437,326,106.2954545,109.5581395,8.204545455,6.395348837,9.727272727,11.97674419
22200644,89,1610612761,1610612737,103,114,-11,11,5,0.414,0.512,0.24137931,0.407407407,9,6,4703,4828,396,295,523,444,109.4047619,109.75,6.547619048,6.659090909,10.4047619,7.409090909
22200646,89,1610612762,1610612755,117,118,-1,10,9,0.478,0.449,0.3,0.435897436,5,5,5283,4662,319,334,528,352,109.372093,112.2790698,9.209302326,6.860465116,12.1627907,10.3255814
22200643,89,1610612754,1610612763,112,130,-18,16,7,0.369,0.552,0.234042553,0.375,5,11,4965,4789,343,323,424,543,114.8478261,111,6.934782609,7.952380952,11.47826087,8.380952381
22200642,89,1610612766,1610612738,106,122,-16,10,14,0.466,0.475,0.296296296,0.358490566,3,8,4823,5092,338,278,533,402,112.8409091,114.0238095,7.795454545,7.69047619,9.636363636,12.92857143
22200650,90,1610612741,1610612744,132,118,14,7,7,0.505,0.494,0.384615385,0.411764706,12,6,4908,4927,318,288,394,428,109.6136364,115.7272727,7.681818182,6.318181818,12.11363636,9.136363636
22200649,90,1610612746,1610612745,121,100,21,11,10,0.523,0.452,0.4375,0.225806452,13,8,4800,4592,293,317,443,549,111.5454545,114.5813953,7.227272727,6.697674419,8.954545455,9.953488372
22200653,90,1610612743,1610612753,119,116,3,12,10,0.539,0.488,0.333333333,0.24137931,10,7,4914,4745,300,301,424,427,106.6666667,106.7906977,6.511111111,7.372093023,9.844444444,12.76744186
22200655,90,1610612747,1610612755,112,113,-1,4,5,0.552,0.506,0.3,0.352941176,4,3,4898,4780,280,339,397,361,114.2790698,107.8409091,6.976744186,6.840909091,9.860465116,9.704545455
22200654,90,1610612757,1610612742,140,123,17,8,13,0.506,0.461,0.386363636,0.333333333,3,3,4731,4948,282,297,447,328,113.9069767,111.1627907,6.511627907,7.88372093,9.23255814,8.395348837
22200652,90,1610612759,1610612758,119,132,-13,11,7,0.516,0.551,0.384615385,0.466666667,1,5,4836,4592,302,317,510,549,110.0232558,109.9555556,6.558139535,6.6,10.39534884,7.288888889
22200651,90,1610612751,1610612760,102,112,-10,14,11,0.429,0.444,0.292682927,0.387096774,4,5,4532,5027,272,353,422,491,109.9090909,109.3333333,6.863636364,7.547619048,11.59090909,13.07142857
22200648,90,1610612765,1610612752,104,117,-13,9,18,0.446,0.455,0.409090909,0.4,4,3,5166,4904,328,284,505,561,107.9047619,114.25,6.476190476,8.022727273,10.04761905,11.15909091
22200658,91,1610612739,1610612740,113,103,10,13,3,0.488,0.507,0.321428571,0.37037037,5,9,4906,5045,287,369,426,498,109.9148936,111.4545455,6.978723404,6.454545455,10.74468085,12.75
22200664,91,1610612747,1610612745,140,132,8,9,17,0.538,0.49,0.363636364,0.366666667,4,0,5010,4692,284,325,401,559,109.0222222,114.6590909,6.377777778,8.386363636,9.466666667,11.31818182
22200661,91,1610612737,1610612748,121,113,8,2,12,0.592,0.483,0.481481481,0.258064516,9,10,4942,4788,301,370,449,441,113.8636364,106.6363636,6.454545455,7.386363636,9.113636364,12.70454545
22200657,91,1610612749,1610612754,132,119,13,9,4,0.527,0.512,0.5,0.475,9,6,4806,5077,282,348,522,440,112.3181818,106.4,6.840909091,8.222222222,10.20454545,9.8
22200659,91,1610612752,1610612761,121,123,-2,20,14,0.424,0.396,0.290322581,0.295454545,3,8,5021,4806,287,405,579,534,109.2272727,112.8222222,6.409090909,7.733333333,11.86363636,9.777777778
22200662,91,1610612750,1610612762,125,126,-1,16,14,0.455,0.536,0.43902439,0.382352941,9,0,4931,5400,354,324,390,538,111.5777778,109.2272727,6.377777778,9.204545455,12.86666667,12.13636364
22200663,91,1610612763,1610612756,136,106,30,13,9,0.531,0.438,0.432432432,0.303030303,8,4,4919,4960,334,308,550,523,109.5777778,114.893617,7.866666667,6.893617021,8.666666667,11.44680851
22200660,91,1610612764,1610612744,118,127,-9,6,9,0.488,0.495,0.4,0.409090909,7,8,4803,5045,290,294,404,435,114.3953488,110.2222222,7.76744186,6.844444444,12.79069767,11.62222222
22200656,91,1610612766,1610612738,118,130,-12,13,14,0.456,0.494,0.419354839,0.465116279,7,1,4929,5214,341,286,543,416,109.1590909,114.6590909,6.590909091,6.681818182,9.181818182,9.886363636
22200668,92,1610612746,1610612755,110,120,-10,8,8,0.5,0.534,0.352941176,0.419354839,4,12,4921,4893,306,342,454,366,109.5333333,115.8666667,7.577777778,6.355555556,12.06666667,9.244444444
22200667,92,1610612743,1610612757,122,113,9,11,5,0.5,0.458,0.34375,0.325,8,3,5033,4871,310,285,436,455,106.9782609,111.2045455,6.652173913,7.772727273,9.869565217,8.318181818
22200666,92,1610612759,1610612751,106,98,8,13,10,0.381,0.42,0.205882353,0.130434783,12,10,4955,4634,303,276,521,436,114.3863636,110.7045455,7.045454545,6.477272727,9.909090909,10.34090909
22200665,92,1610612749,1610612761,130,122,8,6,20,0.535,0.455,0.487179487,0.371428571,5,7,4938,4929,291,413,531,548,110.1111111,107.7674419,6.733333333,6.418604651,11.57777778,10.13953488
22200670,93,1610612742,1610612737,122,130,-8,10,7,0.524,0.57,0.380952381,0.5,5,7,5071,5063,300,310,341,451,109.7333333,109.5333333,6.466666667,9.177777778,11.8,12.17777778
22200676,93,1610612743,1610612750,122,118,4,8,12,0.529,0.519,0.380952381,0.375,10,6,5155,5056,318,363,447,406,110.2391304,112.5111111,6.52173913,6.888888889,7.413043478,10.02222222
22200673,93,1610612740,1610612748,98,124,-26,9,10,0.463,0.532,0.433333333,0.342857143,5,11,5148,4901,378,380,501,453,114.5555556,109.9130435,7.066666667,7.891304348,9.933333333,8.826086957
22200677,93,1610612747,1610612758,111,116,-5,6,14,0.483,0.494,0.323529412,0.3,9,3,5150,4724,288,322,410,556,114.4,106.5434783,8.4,8.260869565,11.13333333,9.847826087
22200674,93,1610612760,1610612754,126,106,20,13,20,0.505,0.415,0.421052632,0.363636364,12,9,5139,5196,358,354,502,444,114.4444444,109.8604651,6.4,7.488372093,9.111111111,12.93023256
22200675,93,1610612762,1610612746,126,103,23,9,16,0.517,0.402,0.59375,0.441176471,4,1,5526,5031,324,310,552,462,114.2,112.9565217,7.955555556,7.695652174,11.15555556,9.652173913
22200672,93,1610612763,1610612739,115,114,1,15,11,0.454,0.512,0.323529412,0.457142857,10,4,5055,5019,342,292,563,439,115.125,107.0425532,6.75,6.595744681,11.5,9.829787234
22200669,93,1610612752,1610612764,105,116,-11,20,18,0.417,0.442,0.269230769,0.380952381,9,5,5142,4921,290,297,599,410,114.8863636,109.1086957,7.772727273,6.347826087,12.79545455,9.543478261
22200671,93,1610612745,1610612766,117,122,-5,12,11,0.505,0.5,0.3125,0.25,4,14,4824,5047,325,348,576,556,111.7826087,109.3555556,6.304347826,6.6,13.02173913,9.111111111
22200679,94,1610612738,1610612744,121,118,3,18,8,0.398,0.4,0.317073171,0.346153846,10,10,5344,5172,287,302,430,444,107.2,109.7173913,7.222222222,7.565217391,12.8,12.08695652
22200681,94,1610612756,1610612751,117,112,5,12,2,0.459,0.524,0.392857143,0.423076923,4,10,5066,4732,312,286,532,446,116.173913,114.9333333,6.239130435,6.711111111,9.347826087,9.866666667
22200682,94,1610612757,1610612755,95,105,-10,13,5,0.376,0.506,0.243243243,0.307692308,4,8,4984,5013,288,354,460,374,110.1304348,107.5454545,6.782608696,6.5,11.56521739,10.13636364
22200680,94,1610612750,1610612761,128,126,2,8,8,0.506,0.529,0.425,0.5,12,8,5174,5051,369,420,418,568,110.7555556,111.4,6.4,7.866666667,10.22222222,8.311111111
22200678,94,1610612765,1610612741,108,126,-18,17,11,0.402,0.543,0.235294118,0.304347826,7,11,5270,5040,332,330,514,401,110.0851064,109.8043478,7.85106383,9.130434783,8.893617021,12.34782609
22200685,95,1610612739,1610612744,114,120,-6,10,14,0.5,0.488,0.424242424,0.534883721,7,9,5133,5290,296,312,450,452,109.7916667,112,6.916666667,7.333333333,10.70833333,8.911111111
22200686,95,1610612742,1610612748,115,90,25,10,5,0.463,0.478,0.473684211,0.2,7,3,5193,5025,305,391,351,463,109.212766,115,6.29787234,6.782608696,9.574468085,9.826086957
22200684,95,1610612737,1610612752,139,124,15,14,9,0.56,0.59,0.382352941,0.433333333,6,5,5193,5247,317,299,458,619,110.4893617,106.9148936,6.489361702,8.319148936,7.468085106,9.85106383
22200683,95,1610612753,1610612740,123,110,13,5,11,0.52,0.451,0.5,0.285714286,2,9,4861,5246,308,383,437,510,112.8913043,111.6382979,6.891304348,6.361702128,9.956521739,13.17021277
22200688,95,1610612743,1610612754,134,111,23,12,16,0.614,0.44,0.5,0.25,16,7,5277,5302,328,363,455,464,108.0222222,114.0434783,6.844444444,8.326086957,9.711111111,11.08695652
22200687,95,1610612759,1610612746,126,131,-5,12,11,0.573,0.63,0.538461538,0.535714286,3,4,5061,5134,315,311,534,478,114.7173913,112.8085106,7.130434783,7.723404255,9.891304348,9.872340426
22200691,95,1610612758,1610612760,118,113,5,13,8,0.471,0.484,0.315789474,0.4,1,4,4840,5265,325,370,570,515,110.0217391,106.9583333,6.847826087,6.479166667,11.60869565,9.958333333
22200689,95,1610612762,1610612751,106,117,-11,13,6,0.42,0.538,0.41025641,0.43902439,6,7,5652,4844,328,296,561,448,110,114.4565217,7.386363636,8.043478261,12.95454545,11.19565217
22200690,95,1610612747,1610612763,122,121,1,10,24,0.409,0.422,0.317073171,0.310344828,7,6,5261,5170,297,352,416,578,115.3469388,107.6444444,6.693877551,6.577777778,11.44897959,9.955555556
22200695,96,1610612739,1610612749,114,102,12,9,7,0.558,0.453,0.318181818,0.358974359,9,3,5247,5068,303,296,460,537,114.3695652,114.8888889,6.456521739,7.822222222,9.043478261,12.84444444
22200696,96,1610612750,1610612745,113,104,9,3,15,0.458,0.481,0.414634146,0.375,12,4,5302,4941,381,329,426,588,109.3125,110.173913,6.3125,6.434782609,9.583333333,11.67391304
22200697,96,1610612756,1610612754,112,107,5,14,11,0.418,0.375,0.387096774,0.351351351,9,10,5183,5413,316,370,544,480,110.4583333,107.4130435,7.9375,7.152173913,8.875,12.7826087
22200698,96,1610612758,1610612755,127,129,-2,4,16,0.548,0.527,0.393939394,0.428571429,6,4,113,5118,4,362,8,379,110.2765957,112.7708333,6.723404255,7.708333333,11.57446809,10
22200692,96,1610612761,1610612738,104,106,-2,6,11,0.535,0.447,0.368421053,0.457142857,7,9,5177,5465,428,297,576,448,2.511111111,111.2608696,0.088888889,7.869565217,0.177777778,8.239130435
22200693,96,1610612764,1610612753,138,118,20,9,9,0.537,0.467,0.529411765,0.411764706,6,3,5037,4984,302,310,428,442,110.1489362,116.2765957,9.106382979,6.319148936,12.25531915,9.531914894
22200694,96,1610612737,1610612766,118,122,-4,6,6,0.542,0.506,0.44,0.382352941,5,11,5332,5169,323,362,472,567,109.5,108.3478261,6.565217391,6.739130435,9.304347826,9.608695652
22200701,97,1610612742,1610612746,98,112,-14,12,9,0.438,0.455,0.371428571,0.428571429,3,6,5308,5265,312,315,361,489,113.4468085,109.9787234,6.872340426,7.70212766,10.04255319,12.06382979
