"Game_id","Day","Home_ID","Away_ID","Home_pts","Away_pts","Spread","Home_oreb","Away_oreb","Home_FGPct","Away_FGPct","Home_3Pct","Away_3Pct","Home_Steals","Away_Steals"
22200255,35,1610612746,1610612762,121,114,7,12,16,0.516,0.449,0.375,0.315789473684211,6,8
22200257,36,1610612763,1610612758,109,113,-4,13,9,0.451,0.433,0.266666666666667,0.333333333333333,12,11
22200258,36,1610612743,1610612765,108,110,-2,15,12,0.5,0.511,0.263157894736842,0.285714285714286,7,7
22200259,36,1610612756,1610612747,115,105,10,8,7,0.471,0.424,0.470588235294118,0.181818181818182,8,8
22200256,36,1610612755,1610612751,115,106,9,20,4,0.434,0.55,0.5,0.321428571428571,9,5
22200261,37,1610612739,1610612757,114,96,18,11,11,0.554,0.449,0.444444444444444,0.419354838709677,4,9
22200267,37,1610612749,1610612741,113,118,-5,11,5,0.456,0.494,0.315789473684211,0.428571428571429,5,9
22200270,37,1610612762,1610612765,116,125,-9,7,8,0.494,0.494,0.439024390243902,0.5,4,9
22200265,37,1610612748,1610612764,113,105,8,14,7,0.419,0.472,0.390243902439024,0.263157894736842,7,7
22200268,37,1610612760,1610612743,126,131,-5,12,17,0.433,0.477,0.45,0.368421052631579,6,4
22200263,37,1610612737,1610612758,115,106,9,10,10,0.446,0.461,0.366666666666667,0.290322580645161,9,6
22200262,37,1610612754,1610612750,101,115,-14,13,8,0.385,0.61,0.363636363636364,0.363636363636364,16,9
22200266,37,1610612761,1610612751,98,112,-14,23,7,0.356,0.549,0.241379310344828,0.447368421052632,12,10
22200264,37,1610612738,1610612742,125,112,13,6,5,0.536,0.537,0.5,0.354838709677419,4,4
22200260,37,1610612766,1610612755,107,101,6,11,8,0.478,0.442,0.260869565217391,0.236842105263158,8,9
22200271,37,1610612744,1610612746,124,107,17,12,10,0.495,0.453,0.372549019607843,0.379310344827586,11,5
22200269,37,1610612759,1610612740,110,129,-19,8,8,0.482,0.573,0.294117647058824,0.424242424242424,11,8
22200273,39,1610612753,1610612755,99,107,-8,9,13,0.425,0.476,0.257142857142857,0.388888888888889,7,7
22200285,39,1610612746,1610612743,104,114,-10,4,10,0.544,0.494,0.5,0.333333333333333,1,9
22200277,39,1610612748,1610612764,110,107,3,10,13,0.472,0.43,0.269230769230769,0.282051282051282,5,7
22200275,39,1610612738,1610612758,122,104,18,4,11,0.494,0.414,0.432432432432432,0.25,9,3
22200284,39,1610612744,1610612762,129,118,11,16,15,0.515,0.474,0.444444444444444,0.244444444444444,8,12
22200283,39,1610612756,1610612765,108,102,6,11,19,0.483,0.424,0.241379310344828,0.346153846153846,7,6
22200281,39,1610612760,1610612741,123,119,4,10,14,0.463,0.436,0.241379310344828,0.363636363636364,7,5
22200274,39,1610612752,1610612757,129,132,-3,12,13,0.438,0.494,0.317073170731707,0.3125,7,3
22200278,39,1610612745,1610612737,128,122,6,22,6,0.471,0.476,0.342857142857143,0.384615384615385,9,9
22200272,39,1610612766,1610612750,110,108,2,15,11,0.449,0.427,0.32,0.219512195121951,6,7
22200276,39,1610612754,1610612751,128,117,11,5,5,0.5,0.534,0.352941176470588,0.365853658536585,13,2
22200280,39,1610612749,1610612739,117,102,15,8,10,0.506,0.391,0.46875,0.363636363636364,4,9
22200279,39,1610612763,1610612740,132,111,21,13,11,0.516,0.43,0.473684210526316,0.32258064516129,4,9
22200282,39,1610612759,1610612747,94,105,-11,20,10,0.38,0.482,0.181818181818182,0.296296296296296,11,12
22200286,40,1610612761,1610612742,105,100,5,17,4,0.432,0.479,0.307692307692308,0.282051282051282,10,7
22200287,40,1610612745,1610612760,118,105,13,11,16,0.523,0.392,0.5,0.227272727272727,9,12
22200288,40,1610612759,1610612747,138,143,-5,17,3,0.505,0.58,0.486486486486487,0.515151515151515,8,4
22200289,40,1610612756,1610612762,113,112,1,18,8,0.457,0.506,0.272727272727273,0.40625,8,5
22200291,41,1610612750,1610612744,114,137,-23,6,8,0.443,0.575,0.4,0.425531914893617,7,7
22200295,41,1610612765,1610612739,94,102,-8,7,10,0.456,0.429,0.285714285714286,0.285714285714286,9,3
22200292,41,1610612746,1610612754,114,100,14,18,9,0.447,0.383,0.1875,0.214285714285714,7,14
22200297,41,1610612753,1610612755,103,133,-30,7,6,0.456,0.649,0.3,0.407407407407407,9,10
22200293,41,1610612737,1610612748,98,106,-8,8,6,0.398,0.488,0.277777777777778,0.272727272727273,6,8
22200298,41,1610612749,1610612742,124,115,9,8,6,0.558,0.513,0.459459459459459,0.414634146341463,8,6
22200296,41,1610612752,1610612763,123,127,-4,12,16,0.506,0.484,0.333333333333333,0.375,3,4
22200294,41,1610612738,1610612764,130,121,9,10,6,0.55,0.537,0.470588235294118,0.25,2,8
22200290,41,1610612751,1610612757,111,97,14,4,11,0.526,0.443,0.428571428571429,0.363636363636364,6,4
22200306,42,1610612762,1610612741,107,114,-7,9,13,0.482,0.462,0.387755102040816,0.272727272727273,5,6
22200300,42,1610612764,1610612750,142,127,15,7,15,0.571,0.5,0.483870967741935,0.259259259259259,12,4
22200299,42,1610612755,1610612737,104,101,3,10,8,0.453,0.5,0.357142857142857,0.444444444444444,10,7
22200301,42,1610612738,1610612766,140,105,35,9,13,0.591,0.488,0.461538461538462,0.379310344827586,10,7
22200303,42,1610612761,1610612739,100,88,12,7,13,0.44,0.378,0.428571428571429,0.184210526315789,4,7
22200305,42,1610612743,1610612745,129,113,16,13,12,0.568,0.459,0.4,0.363636363636364,8,4
22200302,42,1610612751,1610612753,109,102,7,8,9,0.543,0.475,0.321428571428571,0.419354838709677,7,9
22200304,42,1610612740,1610612760,105,101,4,14,18,0.448,0.37,0.28125,0.315789473684211,12,11
22200307,42,1610612758,1610612756,117,122,-5,8,11,0.523,0.532,0.36,0.3125,9,9
22200308,42,1610612747,1610612754,115,116,-1,18,12,0.43,0.41,0.354838709677419,0.346938775510204,3,6
22200311,43,1610612757,1610612746,112,118,-6,9,14,0.467,0.461,0.485714285714286,0.419354838709677,6,6
22200309,43,1610612765,1610612752,110,140,-30,7,17,0.506,0.563,0.333333333333333,0.457142857142857,7,9
22200310,43,1610612742,1610612744,116,113,3,8,10,0.462,0.477,0.340909090909091,0.255813953488372,7,6
22200322,44,1610612762,1610612746,125,112,13,13,17,0.556,0.398,0.4375,0.333333333333333,4,9
22200318,44,1610612740,1610612761,126,108,18,12,3,0.523,0.477,0.424242424242424,0.289473684210526,10,12
22200314,44,1610612738,1610612748,134,121,13,11,9,0.554,0.522,0.488888888888889,0.45,7,8
22200319,44,1610612760,1610612759,119,111,8,15,13,0.511,0.446,0.333333333333333,0.27027027027027,4,5
22200323,44,1610612758,1610612754,137,114,23,11,12,0.505,0.4,0.372093023255814,0.324324324324324,8,8
22200324,44,1610612747,1610612757,128,109,19,13,12,0.495,0.467,0.378378378378378,0.333333333333333,5,4
22200321,44,1610612756,1610612741,132,113,19,10,5,0.527,0.5,0.454545454545455,0.16,3,5
22200315,44,1610612751,1610612764,113,107,6,4,14,0.464,0.438,0.423076923076923,0.25,8,6
22200312,44,1610612739,1610612755,113,85,28,6,7,0.608,0.416,0.517241379310345,0.230769230769231,10,7
22200320,44,1610612743,1610612745,120,100,20,8,10,0.53,0.42,0.53125,0.292682926829268,6,5
22200317,44,1610612750,1610612763,109,101,8,5,20,0.461,0.425,0.307692307692308,0.346153846153846,13,7
22200313,44,1610612753,1610612737,108,125,-17,6,14,0.494,0.543,0.296296296296296,0.25,5,8
22200316,44,1610612752,1610612749,103,109,-6,19,14,0.42,0.433,0.2,0.285714285714286,2,3
22200325,45,1610612765,1610612742,131,125,6,13,4,0.543,0.535,0.428571428571429,0.41304347826087,9,8
22200327,46,1610612737,1610612743,117,109,8,12,9,0.557,0.529,0.357142857142857,0.375,7,8
22200328,46,1610612738,1610612748,116,120,-4,7,12,0.46,0.475,0.333333333333333,0.314285714285714,6,11
22200336,46,1610612744,1610612741,119,111,8,7,6,0.483,0.462,0.4,0.333333333333333,2,7
22200335,46,1610612762,1610612754,139,119,20,8,9,0.554,0.435,0.441176470588235,0.352941176470588,7,12
22200330,46,1610612739,1610612753,107,96,11,5,11,0.488,0.494,0.380952380952381,0.347826086956522,7,6
22200332,46,1610612763,1610612755,117,109,8,19,10,0.433,0.44,0.366666666666667,0.424242424242424,8,7
22200334,46,1610612756,1610612745,121,122,-1,9,13,0.529,0.494,0.459459459459459,0.333333333333333,9,12
22200331,46,1610612749,1610612747,129,133,-4,10,12,0.532,0.542,0.395348837209302,0.423076923076923,2,6
22200333,46,1610612759,1610612740,99,117,-18,10,10,0.388,0.435,0.282051282051282,0.285714285714286,4,9
22200326,46,1610612766,1610612764,117,116,1,19,18,0.421,0.453,0.413793103448276,0.363636363636364,6,3
22200329,46,1610612751,1610612761,114,105,9,7,11,0.537,0.437,0.34375,0.291666666666667,7,7
22200339,47,1610612766,1610612749,96,105,-9,9,8,0.391,0.47,0.208333333333333,0.375,9,5
22200338,47,1610612746,1610612758,96,123,-27,17,8,0.355,0.517,0.272727272727273,0.34375,4,7
22200341,47,1610612750,1610612760,128,135,-7,12,13,0.528,0.516,0.333333333333333,0.423076923076923,13,11
22200343,47,1610612762,1610612757,111,116,-5,10,12,0.452,0.482,0.361111111111111,0.4,8,5
22200342,47,1610612744,1610612745,120,101,19,6,14,0.529,0.44,0.480769230769231,0.107142857142857,8,6
22200340,47,1610612761,1610612753,121,108,13,12,5,0.56,0.487,0.310344827586207,0.392857142857143,12,9
22200337,47,1610612752,1610612742,100,121,-21,7,14,0.455,0.43,0.32258064516129,0.39344262295082,7,7
22200348,48,1610612752,1610612739,92,81,11,14,8,0.407,0.349,0.172413793103448,0.228571428571429,6,7
22200345,48,1610612759,1610612756,95,133,-38,12,14,0.437,0.521,0.193548387096774,0.513513513513513,5,5
22200349,48,1610612764,1610612747,119,130,-11,11,9,0.467,0.542,0.256410256410256,0.384615384615385,10,5
22200346,48,1610612751,1610612738,92,103,-11,11,8,0.405,0.432,0.346153846153846,0.394736842105263,6,11
22200344,48,1610612740,1610612743,121,106,15,6,9,0.506,0.506,0.423076923076923,0.258064516129032,10,5
22200347,48,1610612765,1610612763,112,122,-10,8,12,0.44,0.467,0.371428571428571,0.428571428571429,7,9
22200351,48,1610612757,1610612754,116,100,16,11,12,0.488,0.44,0.425,0.303030303030303,10,10
22200350,48,1610612758,1610612741,110,101,9,5,7,0.465,0.442,0.302325581395349,0.36,10,9
22200358,49,1610612742,1610612756,130,111,19,10,13,0.524,0.44,0.48780487804878,0.351351351351351,7,5
22200353,49,1610612753,1610612749,102,109,-7,15,7,0.366,0.447,0.25,0.325,8,9
22200356,49,1610612745,1610612755,132,123,9,16,11,0.447,0.448,0.358974358974359,0.472222222222222,9,10
22200352,49,1610612766,1610612746,117,119,-2,14,13,0.48,0.484,0.352941176470588,0.416666666666667,8,4
22200359,49,1610612744,1610612754,104,112,-8,12,7,0.404,0.478,0.295454545454545,0.384615384615385,6,3
22200357,49,1610612763,1610612748,101,93,8,4,9,0.467,0.392,0.25,0.35,10,7
22200354,49,1610612737,1610612760,114,121,-7,17,14,0.431,0.453,0.342105263157895,0.352941176470588,7,8
22200355,49,1610612761,1610612738,110,116,-6,12,13,0.459,0.489,0.357142857142857,0.361111111111111,6,6
22200361,50,1610612748,1610612765,96,116,-20,7,9,0.429,0.494,0.3125,0.463414634146341,7,8
22200360,50,1610612739,1610612747,116,102,14,9,14,0.516,0.427,0.259259259259259,0.166666666666667,11,4
22200362,50,1610612743,1610612742,115,116,-1,8,4,0.513,0.5,0.40625,0.472222222222222,8,10
22200368,51,1610612763,1610612760,123,102,21,10,14,0.511,0.37,0.368421052631579,0.368421052631579,13,9
22200373,51,1610612756,1610612738,98,125,-27,13,11,0.398,0.485,0.25,0.355555555555556,5,14
22200367,51,1610612741,1610612764,115,111,4,6,6,0.5,0.488,0.434782608695652,0.290322580645161,11,12
22200365,51,1610612752,1610612737,113,89,24,13,11,0.446,0.376,0.472222222222222,0.166666666666667,6,4
22200366,51,1610612761,1610612747,126,113,13,17,10,0.443,0.425,0.27906976744186,0.212121212121212,10,6
22200369,51,1610612749,1610612758,126,113,13,17,8,0.479,0.473,0.424242424242424,0.315789473684211,3,2
22200370,51,1610612750,1610612754,121,115,6,16,4,0.473,0.481,0.347826086956522,0.452380952380952,15,10
22200371,51,1610612740,1610612765,104,98,6,10,8,0.459,0.389,0.296296296296296,0.357142857142857,8,5
22200363,51,1610612753,1610612746,116,111,5,16,17,0.421,0.411,0.285714285714286,0.365853658536585,8,3
22200364,51,1610612751,1610612766,122,116,6,5,10,0.57,0.534,0.387096774193548,0.416666666666667,3,4
22200372,51,1610612762,1610612744,124,123,1,9,14,0.535,0.459,0.428571428571429,0.333333333333333,6,8
22200374,52,1610612748,1610612746,115,110,5,7,7,0.511,0.463,0.375,0.472222222222222,11,3
22200375,52,1610612759,1610612745,118,109,9,7,16,0.554,0.449,0.361111111111111,0.344827586206897,5,3
22200376,52,1610612757,1610612743,120,121,-1,13,16,0.484,0.516,0.4,0.4,10,6
22200381,53,1610612739,1610612758,95,106,-11,8,5,0.43,0.53,0.333333333333333,0.484848484848485,7,11
22200378,53,1610612754,1610612764,121,111,10,13,12,0.506,0.532,0.439024390243902,0.344827586206897,7,6
22200382,53,1610612755,1610612747,133,122,11,7,7,0.533,0.5,0.45,0.354838709677419,14,12
22200386,53,1610612742,1610612749,105,106,-1,12,13,0.466,0.437,0.325,0.34375,8,5
22200385,53,1610612762,1610612750,108,118,-10,12,6,0.433,0.532,0.295454545454545,0.4,9,7
22200384,53,1610612740,1610612756,128,117,11,13,8,0.511,0.5,0.296296296296296,0.5,10,6
22200379,53,1610612753,1610612761,113,109,4,3,7,0.592,0.424,0.384615384615385,0.285714285714286,3,10
22200377,53,1610612766,1610612752,102,121,-19,12,16,0.44,0.441,0.230769230769231,0.382352941176471,8,6
22200380,53,1610612751,1610612737,120,116,4,9,12,0.542,0.495,0.433333333333333,0.344827586206897,10,12
22200383,53,1610612763,1610612765,114,103,11,12,13,0.484,0.4,0.28125,0.314285714285714,11,6
22200391,54,1610612741,1610612742,144,115,29,4,8,0.635,0.456,0.558823529411765,0.25,8,5
22200388,54,1610612754,1610612751,133,136,-3,7,29,0.553,0.52,0.477272727272727,0.321428571428571,10,7
22200389,54,1610612764,1610612746,107,114,-7,8,9,0.435,0.426,0.470588235294118,0.395833333333333,8,9
22200394,54,1610612757,1610612750,124,118,6,11,4,0.518,0.542,0.382352941176471,0.434782608695652,5,11
22200387,54,1610612748,1610612759,111,115,-4,5,9,0.481,0.538,0.382352941176471,0.333333333333333,5,8
22200393,54,1610612743,1610612762,115,110,5,6,10,0.547,0.459,0.307692307692308,0.365853658536585,5,5
22200392,54,1610612744,1610612738,123,107,16,11,6,0.511,0.437,0.333333333333333,0.3,3,8
22200390,54,1610612739,1610612760,110,102,8,12,7,0.471,0.458,0.375,0.344827586206897,6,8
22200395,55,1610612740,1610612756,129,124,5,7,19,0.581,0.467,0.32,0.342105263157895,10,7
22200396,55,1610612765,1610612747,117,124,-7,10,6,0.462,0.548,0.377777777777778,0.423076923076923,9,8
22200399,55,1610612755,1610612766,131,113,18,9,15,0.554,0.409,0.481481481481481,0.366666666666667,6,12
22200398,55,1610612753,1610612761,111,99,12,11,7,0.468,0.4,0.451612903225806,0.24,3,9
22200400,55,1610612737,1610612741,123,122,1,8,13,0.48,0.48,0.333333333333333,0.259259259259259,3,11
22200401,55,1610612745,1610612749,97,92,5,10,13,0.44,0.367,0.222222222222222,0.27906976744186,11,5
22200397,55,1610612752,1610612758,112,99,13,15,11,0.449,0.398,0.228571428571429,0.256410256410256,8,7
22200402,56,1610612754,1610612748,82,87,-5,8,9,0.354,0.386,0.282051282051282,0.264705882352941,7,7
22200403,56,1610612764,1610612751,100,112,-12,6,7,0.468,0.494,0.354838709677419,0.296296296296296,6,8
22200408,56,1610612746,1610612738,113,93,20,11,5,0.489,0.434,0.4,0.230769230769231,10,5
22200407,56,1610612757,1610612750,133,112,21,11,7,0.539,0.495,0.456521739130435,0.37037037037037,4,12
22200406,56,1610612759,1610612739,112,111,1,19,15,0.474,0.489,0.333333333333333,0.217391304347826,6,7
22200405,56,1610612742,1610612760,121,114,7,16,10,0.419,0.477,0.407407407407407,0.32258064516129,4,4
22200404,56,1610612763,1610612737,128,103,25,5,20,0.602,0.356,0.40625,0.324324324324324,8,13
22200409,57,1610612755,1610612758,123,103,20,4,13,0.512,0.413,0.457142857142857,0.238095238095238,10,5
22200410,57,1610612749,1610612744,128,111,17,12,12,0.549,0.4,0.413793103448276,0.4,8,7
22200411,57,1610612745,1610612756,111,97,14,17,18,0.42,0.32,0.342857142857143,0.254901960784314,6,13
22200412,57,1610612762,1610612740,121,100,21,19,15,0.476,0.398,0.319148936170213,0.148148148148148,4,12
22200413,57,1610612747,1610612738,118,122,-4,7,13,0.473,0.442,0.275862068965517,0.395833333333333,7,6
22200420,58,1610612759,1610612757,112,128,-16,14,5,0.464,0.605,0.379310344827586,0.45,9,5
22200423,58,1610612746,1610612750,99,88,11,14,7,0.382,0.419,0.304347826086957,0.181818181818182,8,9
22200422,58,1610612743,1610612764,141,128,13,7,4,0.651,0.527,0.25,0.487179487179487,8,10
22200416,58,1610612753,1610612737,135,124,11,14,11,0.505,0.5,0.444444444444444,0.342857142857143,10,2
22200415,58,1610612754,1610612744,125,119,6,5,12,0.506,0.465,0.41025641025641,0.424242424242424,10,5
22200414,58,1610612766,1610612765,134,141,-7,17,12,0.412,0.516,0.333333333333333,0.45,7,0
22200417,58,1610612761,1610612758,123,124,-1,11,13,0.5,0.484,0.285714285714286,0.369565217391304,8,3
22200419,58,1610612760,1610612748,108,110,-2,7,7,0.5,0.43,0.375,0.428571428571429,7,9
22200418,58,1610612741,1610612752,120,128,-8,3,15,0.548,0.495,0.321428571428571,0.529411764705882,6,7
22200421,58,1610612742,1610612739,90,105,-15,6,5,0.392,0.526,0.342105263157895,0.333333333333333,2,5
22200425,59,1610612763,1610612749,142,101,41,14,11,0.549,0.372,0.375,0.26,5,5
22200427,59,1610612746,1610612756,95,111,-16,21,15,0.378,0.463,0.363636363636364,0.28125,4,8
22200424,59,1610612745,1610612748,108,111,-3,18,14,0.468,0.443,0.272727272727273,0.340425531914894,10,10
22200426,59,1610612762,1610612740,132,129,3,11,19,0.457,0.475,0.382978723404255,0.4,8,8
22200437,60,1610612747,1610612743,126,108,18,11,9,0.527,0.481,0.363636363636364,0.333333333333333,11,7
22200433,60,1610612761,1610612751,116,119,-3,7,4,0.488,0.605,0.375,0.346153846153846,5,5
22200435,60,1610612760,1610612750,110,112,-2,9,11,0.466,0.494,0.297297297297297,0.48,7,16
22200428,60,1610612766,1610612737,106,125,-19,15,4,0.398,0.547,0.348837209302326,0.517241379310345,8,3
22200436,60,1610612742,1610612757,130,110,20,3,10,0.556,0.438,0.418604651162791,0.351351351351351,4,4
22200432,60,1610612755,1610612744,118,106,12,11,13,0.459,0.415,0.394736842105263,0.395348837209302,11,8
22200431,60,1610612739,1610612754,118,112,6,6,5,0.5,0.525,0.451612903225806,0.305555555555556,6,6
22200434,60,1610612741,1610612752,91,114,-23,2,15,0.468,0.402,0.4,0.386363636363636,3,13
22200429,60,1610612765,1610612758,113,122,-9,14,4,0.459,0.524,0.344827586206897,0.387096774193548,7,8
22200430,60,1610612738,1610612753,109,117,-8,10,15,0.417,0.462,0.239130434782609,0.272727272727273,9,7
22200444,61,1610612756,1610612740,118,114,4,10,4,0.47,0.584,0.365853658536585,0.466666666666667,6,2
22200438,61,1610612746,1610612764,102,93,9,12,7,0.43,0.429,0.413793103448276,0.36,6,10
22200441,61,1610612745,1610612757,95,107,-12,18,10,0.4,0.471,0.103448275862069,0.361111111111111,7,8
22200442,61,1610612749,1610612762,123,97,26,15,7,0.533,0.453,0.473684210526316,0.340425531914894,5,5
22200440,61,1610612739,1610612742,100,99,1,9,5,0.426,0.409,0.194444444444444,0.306122448979592,6,5
22200443,61,1610612760,1610612763,115,109,6,9,10,0.413,0.378,0.422222222222222,0.266666666666667,7,5
22200439,61,1610612759,1610612748,101,111,-10,7,8,0.429,0.512,0.37037037037037,0.366666666666667,8,14
22200450,62,1610612743,1610612766,119,115,4,15,12,0.457,0.427,0.333333333333333,0.315789473684211,6,7
22200445,62,1610612738,1610612753,92,95,-3,11,6,0.348,0.384,0.25531914893617,0.413793103448276,7,9
22200451,62,1610612747,1610612764,119,117,2,6,10,0.5,0.463,0.407407407407407,0.256410256410256,4,5
22200447,62,1610612765,1610612751,121,124,-3,11,4,0.477,0.55,0.266666666666667,0.517241379310345,9,5
22200448,62,1610612761,1610612744,110,126,-16,18,12,0.421,0.531,0.393939393939394,0.461538461538462,6,6
22200446,62,1610612754,1610612752,106,109,-3,12,14,0.433,0.47,0.342105263157895,0.307692307692308,5,7
22200449,62,1610612750,1610612741,150,126,24,4,6,0.655,0.523,0.534883720930233,0.421052631578947,5,6
22200453,63,1610612755,1610612761,104,101,3,4,9,0.4,0.42,0.357142857142857,0.275,8,6
22200454,63,1610612737,1610612753,126,125,1,6,10,0.511,0.474,0.375,0.352941176470588,7,8
22200455,63,1610612745,1610612759,105,124,-19,16,9,0.426,0.554,0.208333333333333,0.5,13,6
22200456,63,1610612750,1610612742,116,106,10,9,8,0.472,0.408,0.387096774193548,0.422222222222222,5,5
22200458,63,1610612760,1610612757,123,121,2,11,14,0.455,0.5,0.354838709677419,0.432432432432432,7,5
22200459,63,1610612756,1610612747,130,104,26,15,10,0.495,0.448,0.512820512820513,0.428571428571429,10,5
22200460,63,1610612758,1610612766,119,125,-6,10,11,0.474,0.516,0.363636363636364,0.32258064516129,8,4
22200452,63,1610612739,1610612762,122,99,23,4,15,0.614,0.387,0.576923076923077,0.294117647058824,5,9
22200457,63,1610612740,1610612749,119,128,-9,17,8,0.424,0.556,0.4,0.325,9,8
22200462,64,1610612748,1610612741,103,113,-10,9,5,0.469,0.548,0.340909090909091,0.419354838709677,9,7
22200463,64,1610612752,1610612744,132,94,38,14,4,0.517,0.473,0.425,0.342857142857143,8,3
22200464,64,1610612756,1610612764,110,113,-3,15,9,0.461,0.475,0.40625,0.407407407407407,2,9
22200465,64,1610612743,1610612763,105,91,14,13,7,0.449,0.444,0.37037037037037,0.192307692307692,9,11
22200461,64,1610612765,1610612762,111,126,-15,9,12,0.506,0.505,0.36,0.434782608695652,6,7
22200470,65,1610612751,1610612744,143,113,30,3,9,0.643,0.494,0.636363636363636,0.363636363636364,10,6
22200468,65,1610612737,1610612741,108,110,-2,9,8,0.429,0.5,0.378378378378378,0.291666666666667,6,9
22200469,65,1610612738,1610612754,112,117,-5,25,12,0.386,0.469,0.317073170731707,0.461538461538462,11,10
22200471,65,1610612752,1610612761,106,113,-7,9,16,0.553,0.447,0.423076923076923,0.264705882352941,2,7
22200467,65,1610612755,1610612765,113,93,20,13,11,0.441,0.392,0.297297297297297,0.260869565217391,8,6
22200466,65,1610612739,1610612749,114,106,8,9,13,0.482,0.47,0.3125,0.433333333333333,8,7
22200473,65,1610612750,1610612742,99,104,-5,8,7,0.494,0.453,0.266666666666667,0.333333333333333,7,6
22200472,65,1610612745,1610612753,110,116,-6,9,11,0.466,0.451,0.395348837209302,0.297297297297297,6,11
22200474,65,1610612760,1610612757,101,98,3,9,9,0.468,0.494,0.333333333333333,0.388888888888889,9,9
22200476,65,1610612746,1610612766,126,105,21,5,11,0.506,0.402,0.469387755102041,0.290322580645161,6,15
22200475,65,1610612758,1610612747,134,120,14,10,5,0.505,0.5,0.361702127659574,0.458333333333333,6,6
22200478,66,1610612762,1610612764,120,112,8,8,3,0.488,0.561,0.457142857142857,0.333333333333333,5,5
22200477,66,1610612740,1610612759,126,117,9,16,14,0.484,0.478,0.382352941176471,0.321428571428571,10,8
22200480,67,1610612755,1610612746,119,114,5,6,6,0.534,0.506,0.413793103448276,0.368421052631579,7,5
22200484,67,1610612739,1610612761,107,118,-11,6,11,0.513,0.5,0.333333333333333,0.513513513513513,9,10
22200479,67,1610612753,1610612759,133,113,20,7,13,0.575,0.454,0.53125,0.315789473684211,8,10
22200482,67,1610612738,1610612750,121,109,12,20,11,0.44,0.484,0.282608695652174,0.3125,9,3
22200481,67,1610612737,1610612765,130,105,25,8,9,0.533,0.411,0.352941176470588,0.272727272727273,10,7
22200483,67,1610612751,1610612749,118,100,18,12,13,0.495,0.44,0.4375,0.243243243243243,11,7
22200485,67,1610612752,1610612741,117,118,-1,12,11,0.5,0.484,0.457142857142857,0.451612903225806,2,6
22200486,67,1610612748,1610612754,108,111,-3,13,9,0.432,0.482,0.393939393939394,0.446808510638298,7,5
22200487,67,1610612745,1610612742,106,112,-6,12,7,0.457,0.45,0.307692307692308,0.363636363636364,9,10
22200488,67,1610612760,1610612740,125,128,-3,10,13,0.461,0.436,0.371428571428571,0.351351351351351,9,10
22200489,67,1610612743,1610612757,120,107,13,4,13,0.58,0.448,0.476190476190476,0.257142857142857,9,5
22200491,67,1610612758,1610612764,111,125,-14,13,5,0.44,0.557,0.3125,0.3125,5,9
22200490,67,1610612756,1610612763,100,125,-25,11,19,0.437,0.495,0.257142857142857,0.304347826086957,6,11
22200492,67,1610612747,1610612766,130,134,-4,12,11,0.522,0.553,0.431818181818182,0.390243902439024,5,11
22200493,69,1610612752,1610612755,112,119,-7,12,5,0.478,0.506,0.375,0.461538461538462,4,5
22200495,69,1610612738,1610612749,139,118,21,5,8,0.588,0.5,0.487179487179487,0.361111111111111,9,8
22200496,69,1610612744,1610612763,123,109,14,9,9,0.473,0.415,0.409090909090909,0.230769230769231,6,5
22200494,69,1610612742,1610612747,124,115,9,11,6,0.524,0.488,0.409090909090909,0.321428571428571,6,5
22200497,69,1610612743,1610612756,128,125,3,12,12,0.479,0.479,0.361111111111111,0.485714285714286,8,7
22200500,70,1610612748,1610612750,113,110,3,13,8,0.461,0.544,0.26530612244898,0.441176470588235,9,4
22200502,70,1610612740,1610612754,113,93,20,16,6,0.456,0.422,0.3,0.257142857142857,10,9
22200499,70,1610612765,1610612746,131,142,-11,16,10,0.44,0.538,0.470588235294118,0.431818181818182,10,13
22200504,70,1610612757,1610612766,124,113,11,10,18,0.5,0.398,0.368421052631579,0.333333333333333,8,8
22200501,70,1610612741,1610612745,118,133,-15,8,8,0.489,0.556,0.371428571428571,0.386363636363636,6,7
22200498,70,1610612739,1610612751,117,125,-8,10,7,0.476,0.573,0.361111111111111,0.6,8,7
22200503,70,1610612759,1610612762,126,122,4,6,16,0.552,0.402,0.333333333333333,0.302325581395349,11,10
22200505,71,1610612753,1610612747,110,129,-19,8,9,0.5,0.544,0.357142857142857,0.395348837209302,8,4
22200509,71,1610612761,1610612746,113,124,-11,10,15,0.512,0.484,0.260869565217391,0.394736842105263,6,8
22200508,71,1610612754,1610612737,129,114,15,7,9,0.511,0.449,0.371428571428571,0.4,3,4
22200513,71,1610612744,1610612766,110,105,5,9,9,0.432,0.413,0.216216216216216,0.263157894736842,3,6
22200514,71,1610612758,1610612743,106,113,-7,8,10,0.488,0.477,0.285714285714286,0.351351351351351,8,12
22200511,71,1610612760,1610612759,130,114,16,13,16,0.535,0.465,0.541666666666667,0.344827586206897,10,9
22200510,71,1610612763,1610612756,108,125,-17,15,15,0.396,0.494,0.266666666666667,0.548387096774194,9,7
22200507,71,1610612738,1610612745,126,102,24,9,13,0.473,0.4,0.357142857142857,0.311111111111111,8,5
22200506,71,1610612764,1610612755,116,111,5,14,10,0.459,0.464,0.333333333333333,0.193548387096774,7,8
22200512,71,1610612742,1610612752,126,121,5,7,17,0.489,0.437,0.282608695652174,0.32,4,5
22200516,72,1610612764,1610612756,127,102,25,12,11,0.573,0.448,0.307692307692308,0.419354838709677,7,7
