"","Home ID","Away ID","Game_id","Day","Home_pts","Away_pts","Spread_Pred","Spread","Home_oreb","Away_oreb","Home_FGPct","Away_FGPct","Home_3Pct","Away_3Pct","Home_Steals","Away_Steals","Home_TPG","Away_TPG","Home_TSG","Away_TSG","Home_TOG","Away_TOG","Home_PPG","Away_PPG","Home_SPG","Away_SPG","Home_OPG","Away_OPG","Matchup_ID","Left_ID","Right_ID","Left_pts","Right_pts","Left_FGPct","Right_FGPct","Left_oreb","Right_oreb","Left_3Pct","Right_3Pct","Left_TPG","Right_TPG","Left_TSG","Right_TSG","Left_TOG","Right_TOG","Left_PPG","Right_PPG","Left_SPG","Right_SPG","Left_OPG","Right_OPG"
"328",1610612739,1610612753,22200330,46,107,96,12.5,11,5,11,0.488,0.494,0.380952381,0.347826087,7,6,2484,2383,136,136,220,219,116.5652174,104.2608696,5.608695652,7.217391304,7.695652174,8.956521739,3953,1610612739,1610612753,107,96,0.488,0.494,5,11,0.380952381,0.347826087,2484,2383,136,136,220,219,116.5652174,104.2608696,5.608695652,7.217391304,7.695652174,8.956521739
"329",1610612744,1610612741,22200336,46,119,111,5,8,7,6,0.483,0.462,0.4,0.333333333,2,7,2586,2353,161,157,200,208,108.9565217,110.1818182,7.043478261,6.818181818,10.56521739,10.04545455,3848,1610612738,1610612748,111,119,0.462,0.483,6,7,0.333333333,0.4,2353,2586,157,161,208,200,110.1818182,108.9565217,6.818181818,7.043478261,10.04545455,10.56521739
"330",1610612749,1610612747,22200331,46,129,133,8.5,-4,10,12,0.532,0.542,0.395348837,0.423076923,2,6,2246,2262,139,138,237,193,112.4347826,106.9545455,7,7.136363636,8.695652174,9.454545455,4144,1610612741,1610612744,133,129,0.542,0.532,12,10,0.423076923,0.395348837,2262,2246,138,139,193,237,106.9545455,112.4347826,7.136363636,7,9.454545455,8.695652174
"331",1610612751,1610612761,22200329,46,114,105,2,9,7,11,0.537,0.437,0.34375,0.291666667,7,7,2566,2324,161,215,167,273,105.826087,111.7727273,7.043478261,8.363636364,11.56521739,11.04545455,4749,1610612747,1610612749,105,114,0.437,0.537,11,7,0.291666667,0.34375,2324,2566,215,161,273,167,111.7727273,105.826087,8.363636364,7.043478261,11.04545455,11.56521739
"332",1610612756,1610612745,22200334,46,121,122,12.5,-1,9,13,0.529,0.494,0.459459459,0.333333333,9,12,2431,2306,155,161,246,279,108,103.6086957,5.913043478,5.913043478,9.565217391,9.52173913,5563,1610612755,1610612763,122,121,0.494,0.529,13,9,0.333333333,0.459459459,2306,2431,161,155,279,246,103.6086957,108,5.913043478,5.913043478,9.52173913,9.565217391
"333",1610612759,1610612740,22200333,46,99,117,-5,-18,10,10,0.388,0.435,0.282051282,0.285714286,4,9,2434,2459,162,184,266,243,110.5,104.8181818,7.045454545,7.318181818,11.18181818,12.68181818,4556,1610612745,1610612756,117,99,0.435,0.388,10,10,0.285714286,0.282051282,2459,2434,184,162,243,266,104.8181818,110.5,7.318181818,7.045454545,12.68181818,11.18181818
"334",1610612762,1610612754,22200335,46,139,119,6,20,8,9,0.554,0.435,0.441176471,0.352941176,7,12,2809,2428,176,168,290,229,106.9166667,105.6363636,6.708333333,9.772727273,6.958333333,12.40909091,4059,1610612740,1610612759,119,139,0.435,0.554,9,8,0.352941176,0.441176471,2428,2809,168,176,229,290,105.6363636,106.9166667,9.772727273,6.708333333,12.40909091,6.958333333
"335",1610612763,1610612755,22200332,46,117,109,3.5,8,19,10,0.433,0.44,0.366666667,0.424242424,8,7,2414,2383,143,186,295,179,112.36,110.3636364,7.04,7.636363636,11.6,10.40909091,6466,1610612764,1610612766,109,117,0.44,0.433,10,19,0.424242424,0.366666667,2383,2414,186,143,179,295,110.3636364,112.36,7.636363636,7.04,10.40909091,11.6
"336",1610612766,1610612764,22200326,46,117,116,-1,1,19,18,0.421,0.453,0.413793103,0.363636364,6,3,2293,2428,160,142,265,207,109.7272727,103.6086957,6.5,8.086956522,13.40909091,7.782608696,5161,1610612751,1610612761,116,117,0.453,0.421,18,19,0.363636364,0.413793103,2428,2293,142,160,207,265,103.6086957,109.7272727,8.086956522,6.5,7.782608696,13.40909091
"337",1610612744,1610612745,22200342,47,120,101,11,19,6,14,0.529,0.44,0.480769231,0.107142857,8,6,2705,2428,163,173,207,292,104.2272727,105.5652174,7.272727273,6.173913043,12.04545455,9,4966,1610612749,1610612766,101,120,0.44,0.529,14,6,0.107142857,0.480769231,2428,2705,173,163,292,207,105.5652174,104.2272727,6.173913043,7.272727273,9,12.04545455
"338",1610612746,1610612758,22200338,47,96,123,NA,-27,17,8,0.355,0.517,0.272727273,0.34375,4,7,2465,2428,153,168,197,229,110.2173913,105.1363636,6.739130435,7.681818182,12.30434783,7.181818182,5060,1610612750,1610612760,123,96,0.517,0.355,8,17,0.34375,0.272727273,2428,2465,168,153,229,197,105.1363636,110.2173913,7.681818182,6.739130435,7.181818182,12.30434783
"339",1610612750,1610612760,22200341,47,128,135,8.5,-7,12,13,0.528,0.516,0.333333333,0.423076923,13,11,2396,2552,168,177,207,267,102.7083333,115.6190476,6.375,8,8.208333333,10.9047619,5762,1610612757,1610612762,135,128,0.516,0.528,13,12,0.423076923,0.333333333,2552,2396,177,168,267,207,115.6190476,102.7083333,8,6.375,10.9047619,8.208333333
"340",1610612752,1610612742,22200337,47,100,121,NA,-21,7,14,0.455,0.43,0.322580645,0.393442623,7,7,2535,2313,155,169,283,158,112.7083333,105.5652174,6.791666667,7.52173913,8.625,12.69565217,4658,1610612746,1610612758,121,100,0.43,0.455,14,7,0.393442623,0.322580645,2313,2535,169,155,158,283,105.5652174,112.7083333,7.52173913,6.791666667,12.69565217,8.625
"341",1610612761,1610612753,22200340,47,121,108,12.5,13,12,5,0.56,0.487,0.310344828,0.392857143,12,9,2429,2479,222,142,284,230,104.173913,110.9565217,7.304347826,7.695652174,9,11.60869565,4445,1610612744,1610612745,108,121,0.487,0.56,5,12,0.392857143,0.310344828,2479,2429,142,222,230,284,110.9565217,104.173913,7.695652174,7.304347826,11.60869565,9
"342",1610612762,1610612757,22200343,47,111,116,9.5,-5,10,12,0.452,0.482,0.361111111,0.4,8,5,2948,2415,183,145,298,233,105.6086957,103.2916667,9.652173913,5.916666667,12.34782609,9.583333333,5361,1610612753,1610612761,116,111,0.482,0.452,12,10,0.4,0.361111111,2415,2948,145,183,233,298,103.2916667,105.6086957,5.916666667,9.652173913,9.583333333,12.34782609
"343",1610612766,1610612749,22200339,47,96,105,NA,-9,9,8,0.391,0.47,0.208333333,0.375,9,5,2410,2375,166,141,284,247,113.3846154,105,7.038461538,6.304347826,11.46153846,10.13043478,4252,1610612742,1610612752,105,96,0.47,0.391,8,9,0.375,0.208333333,2375,2410,141,166,247,284,105,113.3846154,6.304347826,7.038461538,10.13043478,11.46153846
"344",1610612740,1610612743,22200344,48,121,106,3,15,6,9,0.506,0.506,0.423076923,0.258064516,10,5,2576,2533,193,158,253,230,104.7826087,107.9545455,7.217391304,6.409090909,12.34782609,11.22727273,3952,1610612739,1610612752,106,121,0.506,0.506,9,6,0.258064516,0.423076923,2533,2576,158,193,230,253,107.9545455,104.7826087,6.409090909,7.217391304,11.22727273,12.34782609
"345",1610612751,1610612738,22200346,48,92,103,-1.5,-11,11,8,0.405,0.432,0.346153846,0.394736842,6,11,2680,2797,168,135,174,184,112,110.1304348,8.391304348,6.869565217,11,10,5659,1610612756,1610612759,103,92,0.432,0.405,8,11,0.394736842,0.346153846,2797,2680,135,168,184,174,110.1304348,112,6.869565217,8.391304348,10,11
"346",1610612752,1610612739,22200348,48,92,81,-1,11,14,8,0.407,0.349,0.172413793,0.228571429,6,7,2635,2591,162,143,290,225,107.2,116.5416667,6.72,5.625,6.96,7.666666667,4764,1610612747,1610612764,81,92,0.349,0.407,8,14,0.228571429,0.172413793,2591,2635,143,162,225,290,116.5416667,107.2,5.625,6.72,7.666666667,6.96
"347",1610612757,1610612754,22200351,48,116,100,4.5,16,11,12,0.488,0.44,0.425,0.303030303,10,10,2531,2547,150,180,245,238,109.7916667,107.9583333,6.75,5.958333333,12.08333333,9.375,3851,1610612738,1610612751,100,116,0.44,0.488,12,11,0.303030303,0.425,2547,2531,180,150,238,245,107.9583333,109.7916667,5.958333333,6.75,9.375,12.08333333
"348",1610612758,1610612741,22200350,48,110,101,1.5,9,5,7,0.465,0.442,0.302325581,0.36,10,9,2551,2464,175,164,237,214,105.4583333,110.7391304,6.25,7.826086957,10.20833333,10.34782609,4043,1610612740,1610612743,101,110,0.442,0.465,7,5,0.36,0.302325581,2464,2551,164,175,214,237,110.7391304,105.4583333,7.826086957,6.25,10.34782609,10.20833333
"349",1610612759,1610612756,22200345,48,95,133,-5.5,-38,12,14,0.437,0.521,0.193548387,0.513513514,5,5,2533,2552,166,164,276,255,115.9545455,107.1304348,7.954545455,7.130434783,10.77272727,9.304347826,6365,1610612763,1610612765,133,95,0.521,0.437,14,12,0.513513514,0.193548387,2552,2533,164,166,255,276,107.1304348,115.9545455,7.130434783,7.954545455,9.304347826,10.77272727
"350",1610612764,1610612747,22200349,48,119,130,2.5,-11,11,9,0.467,0.542,0.256410256,0.384615385,10,5,2544,2395,145,144,225,205,105.5416667,110.9565217,6.916666667,7.130434783,11.5,11.08695652,5457,1610612754,1610612757,130,119,0.542,0.467,9,11,0.384615385,0.256410256,2395,2544,144,145,205,225,110.9565217,105.5416667,7.130434783,6.916666667,11.08695652,11.5
"351",1610612765,1610612763,22200347,48,112,122,-5.5,-10,8,12,0.44,0.467,0.371428571,0.428571429,7,9,2641,2531,164,151,274,314,106,108.8636364,6.041666667,6.545454545,9.375,9.318181818,4158,1610612741,1610612758,122,112,0.467,0.44,12,8,0.428571429,0.371428571,2531,2641,151,164,314,274,108.8636364,106,6.545454545,6.041666667,9.318181818,9.375
"352",1610612737,1610612760,22200354,49,114,121,10,-7,17,14,0.431,0.453,0.342105263,0.352941176,7,8,2623,2687,169,188,255,280,105.826087,111.875,7.652173913,7.041666667,7.47826087,11.20833333,4454,1610612744,1610612754,121,114,0.453,0.431,14,17,0.352941176,0.342105263,2687,2623,188,169,280,255,111.875,105.826087,7.041666667,7.652173913,11.20833333,7.47826087
"353",1610612742,1610612756,22200358,49,130,111,3.5,19,10,13,0.524,0.44,0.487804878,0.351351351,7,5,2434,2685,176,169,172,269,105.375,103.8333333,7.458333333,8.041666667,12.75,7.875,4666,1610612746,1610612766,111,130,0.44,0.524,13,10,0.351351351,0.487804878,2685,2434,169,176,269,172,103.8333333,105.375,8.041666667,7.458333333,7.875,12.75
"354",1610612744,1610612754,22200359,49,104,112,13.5,-8,12,7,0.404,0.478,0.295454545,0.384615385,6,3,2825,2647,171,190,213,250,103.48,107.826087,6.04,6.347826087,9.4,11.08695652,4953,1610612749,1610612753,112,104,0.478,0.404,7,12,0.384615385,0.295454545,2647,2825,190,171,250,213,107.826087,103.48,6.347826087,6.04,11.08695652,9.4
"355",1610612745,1610612755,22200356,49,132,123,-6.5,9,16,11,0.447,0.448,0.358974359,0.472222222,9,10,2529,2492,179,193,306,189,113,110.2916667,6.84,7.916666667,8.52,10.41666667,4555,1610612745,1610612755,132,123,0.447,0.448,16,11,0.358974359,0.472222222,2529,2492,179,193,306,189,113,110.2916667,6.84,7.916666667,8.52,10.41666667
"356",1610612753,1610612749,22200353,49,102,109,-8,-7,15,7,0.366,0.447,0.25,0.325,8,9,2587,2480,151,146,235,255,105.64,110.0434783,6.56,6.565217391,10.96,13.65217391,4256,1610612742,1610612756,109,102,0.447,0.366,7,15,0.325,0.25,2480,2587,146,151,255,235,110.0434783,105.64,6.565217391,6.56,13.65217391,10.96
"357",1610612761,1610612738,22200355,49,110,116,1,-6,12,13,0.459,0.489,0.357142857,0.361111111,6,6,2550,2900,234,146,296,192,109.2916667,111.9583333,7.041666667,7.833333333,10.625,11.66666667,4863,1610612748,1610612763,116,110,0.489,0.459,13,12,0.361111111,0.357142857,2900,2550,146,234,192,296,111.9583333,109.2916667,7.833333333,7.041666667,11.66666667,10.625
"358",1610612763,1610612748,22200357,49,101,93,-5.5,8,4,9,0.467,0.392,0.25,0.35,10,7,2653,2518,160,177,326,218,106.25,116,9.75,5.84,12.33333333,7.68,3760,1610612737,1610612760,93,101,0.392,0.467,9,4,0.35,0.25,2518,2653,177,160,218,326,116,106.25,5.84,9.75,7.68,12.33333333
"359",1610612766,1610612746,22200352,49,117,119,-2,-2,14,13,0.48,0.484,0.352941176,0.416666667,8,4,2506,2561,175,157,293,214,110.5416667,104.9166667,6.666666667,7.375,13.58333333,9.083333333,3861,1610612738,1610612761,119,117,0.484,0.48,13,14,0.416666667,0.352941176,2561,2506,157,175,214,293,104.9166667,110.5416667,7.375,6.666666667,9.083333333,13.58333333
"360",1610612739,1610612747,22200360,50,116,102,5,14,9,14,0.516,0.427,0.259259259,0.166666667,11,4,2672,2525,150,149,233,214,109.9583333,106.8333333,6.791666667,7.625,9.958333333,7.583333333,3947,1610612739,1610612747,116,102,0.516,0.427,9,14,0.259259259,0.166666667,2672,2525,150,149,233,214,109.9583333,106.8333333,6.791666667,7.625,9.958333333,7.583333333
"361",1610612743,1610612742,22200362,50,115,116,4.5,-1,8,4,0.513,0.5,0.40625,0.472222222,8,10,2639,2564,163,183,239,182,104.4166667,102.44,7.291666667,6.28,12.20833333,8.56,4865,1610612748,1610612765,116,115,0.5,0.513,4,8,0.472222222,0.40625,2564,2639,183,163,182,239,102.44,104.4166667,6.28,7.291666667,8.56,12.20833333
"362",1610612748,1610612765,22200361,50,96,116,6.5,-20,7,9,0.429,0.494,0.3125,0.463414634,7,8,2611,2753,184,171,227,282,106.88,109.7826087,6,6.47826087,9.32,9.304347826,4243,1610612742,1610612743,116,96,0.494,0.429,9,7,0.463414634,0.3125,2753,2611,171,184,282,227,109.7826087,106.88,6.47826087,6,9.304347826,9.32
"363",1610612740,1610612765,22200371,51,104,98,12.5,6,10,8,0.459,0.389,0.296296296,0.357142857,8,5,2697,2869,203,179,259,291,106.875,106.52,7.208333333,6.2,9.208333333,9.44,5166,1610612751,1610612766,98,104,0.389,0.459,8,10,0.357142857,0.296296296,2869,2697,179,203,291,259,106.52,106.875,6.2,7.208333333,9.44,9.208333333
"364",1610612741,1610612764,22200367,51,115,111,4,4,6,6,0.5,0.488,0.434782609,0.290322581,11,12,2565,2663,173,155,221,236,110.16,112.32,6.8,7.84,13.2,11.76,4653,1610612746,1610612753,111,115,0.488,0.5,6,6,0.290322581,0.434782609,2663,2565,155,173,236,221,112.32,110.16,7.84,6.8,11.76,13.2
"365",1610612749,1610612758,22200369,51,126,113,6.5,13,17,8,0.479,0.473,0.424242424,0.315789474,3,2,2589,2565,155,173,262,221,111.84,116,6.96,5.846153846,11.28,7.884615385,4761,1610612747,1610612761,113,126,0.473,0.479,8,17,0.315789474,0.424242424,2565,2589,173,155,221,262,116,111.84,5.846153846,6.96,7.884615385,11.28
"366",1610612750,1610612754,22200370,51,121,115,5.5,6,16,4,0.473,0.481,0.347826087,0.452380952,15,10,2524,2759,181,193,219,257,103.4230769,103.0769231,6.115384615,6.192307692,9.615384615,8.730769231,4164,1610612741,1610612764,115,121,0.481,0.473,4,16,0.452380952,0.347826087,2759,2524,193,181,257,219,103.0769231,103.4230769,6.192307692,6.115384615,8.730769231,9.615384615
"367",1610612751,1610612766,22200364,51,122,116,9,6,5,10,0.57,0.534,0.387096774,0.416666667,3,4,2772,2623,174,183,185,307,112.375,106.2592593,8.458333333,6.62962963,10.79166667,10.77777778,4462,1610612744,1610612762,116,122,0.534,0.57,10,5,0.416666667,0.387096774,2623,2772,183,174,307,185,106.2592593,112.375,6.62962963,8.458333333,10.77777778,10.79166667
"368",1610612752,1610612737,22200365,51,113,89,1,24,13,11,0.446,0.376,0.472222222,0.166666667,6,4,2727,2737,168,176,304,272,104.44,105.8846154,7.36,6.576923077,9.08,10.84615385,6063,1610612760,1610612763,89,113,0.376,0.446,11,13,0.166666667,0.472222222,2737,2727,176,168,272,304,105.8846154,104.44,6.576923077,7.36,10.84615385,9.08
"369",1610612753,1610612746,22200363,51,116,111,-5.5,5,16,17,0.421,0.411,0.285714286,0.365853659,8,3,2689,2680,159,161,250,227,109.08,109.48,6.72,7.04,12.16,10.88,3856,1610612738,1610612756,111,116,0.411,0.421,17,16,0.365853659,0.285714286,2680,2689,161,159,227,250,109.48,109.08,7.04,6.72,10.88,12.16
"370",1610612756,1610612738,22200373,51,98,125,NA,-27,13,11,0.398,0.485,0.25,0.355555556,5,14,2796,3016,174,152,282,205,105.1666667,110.36,7.541666667,7.72,9.125,10.28,3752,1610612737,1610612752,125,98,0.485,0.398,11,13,0.355555556,0.25,3016,2796,152,174,205,282,110.36,105.1666667,7.72,7.541666667,10.28,9.125
"371",1610612761,1610612747,22200366,51,126,113,16.5,13,17,10,0.443,0.425,0.279069767,0.212121212,10,6,2660,2627,240,153,308,228,107.875,111.5217391,6.458333333,7.52173913,10.91666667,9.608695652,4958,1610612749,1610612758,113,126,0.425,0.443,10,17,0.212121212,0.279069767,2627,2660,153,240,228,308,111.5217391,107.875,7.52173913,6.458333333,9.608695652,10.91666667
"372",1610612762,1610612744,22200372,51,124,123,8.5,1,9,14,0.535,0.459,0.428571429,0.333333333,6,8,3059,2929,191,177,308,225,106.4,109.4583333,9.6,6.375,12.32,9.5,5054,1610612750,1610612754,123,124,0.459,0.535,14,9,0.333333333,0.428571429,2929,3059,177,191,225,308,109.4583333,106.4,6.375,9.6,9.5,12.32
"373",1610612763,1610612760,22200368,51,123,102,11.5,21,10,14,0.511,0.37,0.368421053,0.368421053,13,9,2754,2808,170,196,330,294,113.2962963,112.6538462,7.074074074,6.807692308,11.40740741,8.653846154,4065,1610612740,1610612765,102,123,0.37,0.511,14,10,0.368421053,0.368421053,2808,2754,196,170,294,330,112.6538462,113.2962963,6.807692308,7.074074074,8.653846154,11.40740741
"374",1610612748,1610612746,22200374,52,115,110,5.5,5,7,7,0.511,0.463,0.375,0.472222222,11,3,2707,2791,191,164,234,244,106.6153846,104.92,6.692307692,7.32,7.115384615,12.28,4648,1610612746,1610612748,110,115,0.463,0.511,7,7,0.472222222,0.375,2791,2707,164,191,244,234,104.92,106.6153846,7.32,6.692307692,12.28,7.115384615
"375",1610612757,1610612743,22200376,52,120,121,-1,-1,13,16,0.484,0.516,0.4,0.4,10,6,2647,2754,160,171,256,247,104.1153846,103.3703704,7.346153846,6.074074074,9,9.037037037,4559,1610612745,1610612759,121,120,0.516,0.484,16,13,0.4,0.4,2754,2647,171,160,247,256,103.3703704,104.1153846,6.074074074,7.346153846,9.037037037,9
"376",1610612759,1610612745,22200375,52,118,109,1.5,9,7,16,0.554,0.449,0.361111111,0.344827586,5,3,2628,2661,171,188,288,322,105.88,110.16,6.4,6.84,10.24,9.88,4357,1610612743,1610612757,109,118,0.449,0.554,16,7,0.344827586,0.361111111,2661,2628,188,171,322,288,110.16,105.88,6.84,6.4,9.88,10.24
"377",1610612739,1610612758,22200381,53,95,106,3.5,-11,8,5,0.43,0.53,0.333333333,0.484848485,7,11,2788,2678,161,175,242,229,112.04,111.3076923,8.44,6.884615385,10.76,11.34615385,5062,1610612750,1610612762,106,95,0.53,0.43,5,8,0.484848485,0.333333333,2678,2788,175,161,229,242,111.3076923,112.04,6.884615385,8.44,11.34615385,10.76
"378",1610612740,1610612756,22200384,53,128,117,3,11,13,8,0.511,0.5,0.296296296,0.5,10,6,2801,2894,211,179,269,295,104.6,109.6,8.12,6.36,8,9.52,4249,1610612742,1610612749,117,128,0.5,0.511,8,13,0.5,0.296296296,2894,2801,179,211,295,269,109.6,104.6,6.36,8.12,9.52,8
"379",1610612742,1610612749,22200386,53,105,106,2.5,-1,12,13,0.466,0.437,0.325,0.34375,8,5,2680,2715,193,158,186,279,105.12,106.44,6.84,7.52,11.52,12.88,3958,1610612739,1610612758,106,105,0.437,0.466,13,12,0.34375,0.325,2715,2680,158,193,279,186,106.44,105.12,7.52,6.84,12.88,11.52
"380",1610612751,1610612737,22200380,53,120,116,4.5,4,9,12,0.542,0.495,0.433333333,0.344827586,10,12,2894,2826,177,180,190,283,107.2,108.6,7.72,6.32,7.44,11.16,5464,1610612754,1610612764,116,120,0.495,0.542,12,9,0.344827586,0.433333333,2826,2894,180,177,283,190,108.6,107.2,6.32,7.72,11.16,7.44
"381",1610612753,1610612761,22200379,53,113,109,-7,4,3,7,0.592,0.424,0.384615385,0.285714286,3,10,2805,2786,167,250,266,325,107.2307692,111.5833333,6.192307692,7.291666667,9.307692308,9.541666667,4056,1610612740,1610612756,109,113,0.424,0.592,7,3,0.285714286,0.384615385,2786,2805,250,167,325,266,111.5833333,107.2307692,7.291666667,6.192307692,9.541666667,9.307692308
"382",1610612754,1610612764,22200378,53,121,111,4,10,13,12,0.506,0.532,0.43902439,0.344827586,7,6,2874,2774,203,167,261,242,113.6785714,105.8,7.035714286,7.84,11.32142857,9.4,5266,1610612752,1610612766,111,121,0.532,0.506,12,13,0.344827586,0.43902439,2774,2874,167,203,242,261,105.8,113.6785714,7.84,7.035714286,9.4,11.32142857
"383",1610612755,1610612747,22200382,53,133,122,8.5,11,7,7,0.533,0.5,0.45,0.35483871,14,12,2615,2740,203,159,200,238,107.1851852,108.6923077,6.555555556,6.923076923,7.037037037,10.88461538,4755,1610612747,1610612755,122,133,0.5,0.533,7,7,0.35483871,0.45,2740,2615,159,203,238,200,108.6923077,107.1851852,6.923076923,6.555555556,10.88461538,7.037037037
"384",1610612762,1610612750,22200385,53,108,118,5,-10,12,6,0.433,0.532,0.295454545,0.4,9,7,3183,2645,197,196,317,235,103.8888889,107.1538462,6.185185185,9.615384615,9.851851852,12.5,5361,1610612753,1610612761,118,108,0.532,0.433,6,12,0.4,0.295454545,2645,3183,196,197,235,317,107.1538462,103.8888889,9.615384615,6.185185185,12.5,9.851851852
"385",1610612763,1610612765,22200383,53,114,103,11,11,12,13,0.484,0.4,0.28125,0.314285714,11,6,2877,2967,183,184,340,299,110.5384615,106.6923077,7.807692308,6.423076923,10.03846154,9.307692308,3751,1610612737,1610612751,103,114,0.4,0.484,13,12,0.314285714,0.28125,2967,2877,184,183,299,340,106.6923077,110.5384615,6.423076923,7.807692308,9.307692308,10.03846154
"386",1610612766,1610612752,22200377,53,102,121,-2.5,-19,12,16,0.44,0.441,0.230769231,0.382352941,8,6,2739,2840,187,174,317,317,110.6538462,105.9642857,7.038461538,6.571428571,13.07692308,10.67857143,6365,1610612763,1610612765,121,102,0.441,0.44,16,12,0.382352941,0.230769231,2840,2739,174,187,317,317,105.9642857,110.6538462,6.571428571,7.038461538,10.67857143,13.07692308
"387",1610612739,1610612760,22200390,54,110,102,5,8,12,7,0.471,0.458,0.375,0.344827586,6,8,2883,2910,168,205,250,308,104.5185185,105.6153846,7.481481481,6.769230769,8.925925926,11.34615385,4362,1610612743,1610612762,102,110,0.458,0.471,7,12,0.344827586,0.375,2910,2883,205,168,308,250,105.6153846,104.5185185,6.769230769,7.481481481,11.34615385,8.925925926
"388",1610612741,1610612742,22200391,54,144,115,5,29,4,8,0.635,0.456,0.558823529,0.25,8,5,2680,2785,184,201,227,198,105.3461538,109.2307692,7.192307692,6.692307692,12.19230769,12.19230769,4142,1610612741,1610612742,144,115,0.635,0.456,4,8,0.558823529,0.25,2680,2785,184,201,227,198,105.3461538,109.2307692,7.192307692,6.692307692,12.19230769,12.19230769
"389",1610612743,1610612762,22200393,54,115,110,12.5,5,6,10,0.547,0.459,0.307692308,0.365853659,5,5,2875,3291,177,206,263,329,106.7777778,111.9230769,6.222222222,7.884615385,9.259259259,11.84615385,3844,1610612738,1610612744,110,115,0.459,0.547,10,6,0.365853659,0.307692308,3291,2875,206,177,329,263,111.9230769,106.7777778,7.884615385,6.222222222,11.84615385,9.259259259
"390",1610612744,1610612738,22200392,54,123,107,-2.5,16,11,6,0.511,0.437,0.333333333,0.3,3,8,3052,3141,185,166,239,216,107.2,107.1153846,7.36,7.730769231,9.08,7.615384615,5154,1610612751,1610612754,107,123,0.437,0.511,6,11,0.3,0.333333333,3141,3052,166,185,216,239,107.1153846,107.2,7.730769231,7.36,7.615384615,9.08
"391",1610612748,1610612759,22200387,54,111,115,11,-4,5,9,0.481,0.538,0.382352941,0.333333333,5,8,2822,2746,202,176,241,295,106.4230769,106.2692308,6.538461538,7.807692308,10.34615385,9.269230769,4859,1610612748,1610612759,111,115,0.481,0.538,5,9,0.382352941,0.333333333,2822,2746,202,176,241,295,106.4230769,106.2692308,6.538461538,7.807692308,10.34615385,9.269230769
"392",1610612754,1610612751,22200388,54,133,136,14.5,-3,7,29,0.553,0.52,0.477272727,0.321428571,10,7,2995,3014,210,187,274,199,113.037037,116.3333333,6.851851852,6.148148148,8.851851852,8,4664,1610612746,1610612764,136,133,0.52,0.553,29,7,0.321428571,0.477272727,3014,2995,187,210,199,274,116.3333333,113.037037,6.148148148,6.851851852,8,8.851851852
"393",1610612757,1610612750,22200394,54,124,118,2,6,11,4,0.518,0.542,0.382352941,0.434782609,5,11,2767,2763,170,203,269,241,110.9259259,107.6428571,7.777777778,6.678571429,10.14814815,7.107142857,5057,1610612750,1610612757,118,124,0.542,0.518,4,11,0.434782609,0.382352941,2763,2767,203,170,241,269,107.6428571,110.9259259,6.678571429,7.777777778,7.107142857,10.14814815
"394",1610612764,1610612746,22200389,54,107,114,-5.5,-7,8,9,0.435,0.426,0.470588235,0.395833333,8,9,2885,2901,173,167,254,251,110.5769231,113.4827586,6.807692308,7.103448276,10.11538462,11.34482759,3960,1610612739,1610612760,114,107,0.426,0.435,9,8,0.395833333,0.470588235,2901,2885,167,173,251,254,113.4827586,110.5769231,7.103448276,6.807692308,11.34482759,10.11538462
"395",1610612737,1610612741,22200400,55,123,122,5,1,8,13,0.48,0.48,0.333333333,0.259259259,3,11,2942,2824,192,192,295,231,106.8518519,103.6071429,6.407407407,5.964285714,9.407407407,8.964285714,4056,1610612740,1610612756,122,123,0.48,0.48,13,8,0.259259259,0.333333333,2824,2942,192,192,231,295,103.6071429,106.8518519,5.964285714,6.407407407,8.964285714,9.407407407
"396",1610612740,1610612756,22200395,55,129,124,4,5,7,19,0.581,0.467,0.32,0.342105263,10,7,2929,3011,221,185,282,303,106.5384615,108.5,7.346153846,6.269230769,13,11.23076923,4765,1610612747,1610612765,124,129,0.467,0.581,19,7,0.342105263,0.32,3011,2929,185,221,303,282,108.5,106.5384615,6.269230769,7.346153846,11.23076923,13
"397",1610612745,1610612749,22200401,55,97,92,-7.5,5,10,13,0.44,0.367,0.222222222,0.279069767,11,5,2770,2821,191,163,338,292,108.962963,108.6153846,7.111111111,7.384615385,10.92592593,8.884615385,5566,1610612755,1610612766,92,97,0.367,0.44,13,10,0.279069767,0.222222222,2821,2770,163,191,292,338,108.6153846,108.962963,7.384615385,7.111111111,8.884615385,10.92592593
"398",1610612752,1610612758,22200397,55,112,99,4,13,15,11,0.449,0.398,0.228571429,0.256410256,8,7,2961,2784,180,186,333,234,112.6538462,111.5185185,8.5,6.851851852,10.84615385,11.22222222,5361,1610612753,1610612761,99,112,0.398,0.449,11,15,0.256410256,0.228571429,2784,2961,186,180,234,333,111.5185185,112.6538462,6.851851852,8.5,11.22222222,10.84615385
"399",1610612753,1610612761,22200398,55,111,99,-6.5,12,11,7,0.468,0.4,0.451612903,0.24,3,9,2918,2895,170,260,269,332,109.6666667,111.36,6.666666667,7.44,12.33333333,9.36,3741,1610612737,1610612741,99,111,0.4,0.468,7,11,0.24,0.451612903,2895,2918,260,170,332,269,111.36,109.6666667,7.44,6.666666667,9.36,12.33333333
